sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_001687,001687.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001687.jpg,,,normal,False,normal_pool,14,14.mp4,1687
normal_001688,001688.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001688.jpg,,,normal,False,normal_pool,14,14.mp4,1688
normal_001689,001689.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001689.jpg,,,normal,False,normal_pool,14,14.mp4,1689
normal_001690,001690.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001690.jpg,,,normal,False,normal_pool,14,14.mp4,1690
normal_001691,001691.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001691.jpg,,,normal,False,normal_pool,14,14.mp4,1691
normal_001692,001692.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001692.jpg,,,normal,False,normal_pool,14,14.mp4,1692
normal_001693,001693.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001693.jpg,,,normal,False,normal_pool,14,14.mp4,1693
normal_001694,001694.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001694.jpg,,,normal,False,normal_pool,14,14.mp4,1694
normal_001695,001695.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001695.jpg,,,normal,False,normal_pool,14,14.mp4,1695
normal_001696,001696.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001696.jpg,,,normal,False,normal_pool,14,14.mp4,1696
normal_001697,001697.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001697.jpg,,,normal,False,normal_pool,14,14.mp4,1697
normal_001698,001698.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001698.jpg,,,normal,False,normal_pool,14,14.mp4,1698
normal_001699,001699.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001699.jpg,,,normal,False,normal_pool,14,14.mp4,1699
normal_001700,001700.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001700.jpg,,,normal,False,normal_pool,14,14.mp4,1700
normal_001701,001701.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001701.jpg,,,normal,False,normal_pool,14,14.mp4,1701
normal_001702,001702.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001702.jpg,,,normal,False,normal_pool,14,14.mp4,1702
normal_001703,001703.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001703.jpg,,,normal,False,normal_pool,14,14.mp4,1703
normal_001704,001704.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001704.jpg,,,normal,False,normal_pool,14,14.mp4,1704
normal_001705,001705.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001705.jpg,,,normal,False,normal_pool,14,14.mp4,1705
normal_001725,001725.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001725.jpg,,,normal,False,normal_pool,14,14.mp4,1725
normal_001726,001726.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001726.jpg,,,normal,False,normal_pool,14,14.mp4,1726
normal_001727,001727.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001727.jpg,,,normal,False,normal_pool,14,14.mp4,1727
normal_001728,001728.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001728.jpg,,,normal,False,normal_pool,14,14.mp4,1728
normal_001729,001729.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001729.jpg,,,normal,False,normal_pool,14,14.mp4,1729
normal_001730,001730.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001730.jpg,,,normal,False,normal_pool,14,14.mp4,1730
normal_001731,001731.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001731.jpg,,,normal,False,normal_pool,14,14.mp4,1731
normal_001732,001732.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001732.jpg,,,normal,False,normal_pool,14,14.mp4,1732
normal_001733,001733.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001733.jpg,,,normal,False,normal_pool,14,14.mp4,1733
normal_001734,001734.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001734.jpg,,,normal,False,normal_pool,14,14.mp4,1734
normal_001735,001735.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001735.jpg,,,normal,False,normal_pool,14,14.mp4,1735
normal_001736,001736.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001736.jpg,,,normal,False,normal_pool,14,14.mp4,1736
normal_001737,001737.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001737.jpg,,,normal,False,normal_pool,14,14.mp4,1737
normal_001738,001738.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001738.jpg,,,normal,False,normal_pool,14,14.mp4,1738
normal_001739,001739.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001739.jpg,,,normal,False,normal_pool,14,14.mp4,1739
normal_001740,001740.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001740.jpg,,,normal,False,normal_pool,14,14.mp4,1740
normal_001741,001741.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001741.jpg,,,normal,False,normal_pool,14,14.mp4,1741
normal_001745,001745.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001745.jpg,,,normal,False,normal_pool,14,14.mp4,1745
normal_001757,001757.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001757.jpg,,,normal,False,normal_pool,14,14.mp4,1757
normal_001758,001758.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001758.jpg,,,normal,False,normal_pool,14,14.mp4,1758
normal_001759,001759.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001759.jpg,,,normal,False,normal_pool,14,14.mp4,1759
normal_001760,001760.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001760.jpg,,,normal,False,normal_pool,14,14.mp4,1760
normal_001761,001761.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001761.jpg,,,normal,False,normal_pool,14,14.mp4,1761
normal_001762,001762.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001762.jpg,,,normal,False,normal_pool,14,14.mp4,1762
normal_001763,001763.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001763.jpg,,,normal,False,normal_pool,14,14.mp4,1763
normal_001764,001764.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001764.jpg,,,normal,False,normal_pool,14,14.mp4,1764
normal_001765,001765.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001765.jpg,,,normal,False,normal_pool,14,14.mp4,1765
normal_001766,001766.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001766.jpg,,,normal,False,normal_pool,14,14.mp4,1766
normal_001767,001767.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001767.jpg,,,normal,False,normal_pool,14,14.mp4,1767
normal_001768,001768.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001768.jpg,,,normal,False,normal_pool,14,14.mp4,1768
normal_001769,001769.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001769.jpg,,,normal,False,normal_pool,14,14.mp4,1769
defect_001790,001790.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001790.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001790.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001790.json,defect,True,train,14,,235
defect_001817,001817.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001817.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001817.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001817.json,defect,True,train,14,,314
defect_001820,001820.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001820.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001820.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001820.json,defect,True,train,14,,317
defect_001825,001825.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001825.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001825.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001825.json,defect,True,train,14,,322
defect_001829,001829.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001829.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001829.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001829.json,defect,True,train,14,,326
defect_001835,001835.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001835.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001835.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001835.json,defect,True,train,14,,332
defect_001842,001842.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001842.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001842.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001842.json,defect,True,train,14,,339
defect_001859,001859.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001859.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001859.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001859.json,defect,True,train,14,,356
defect_001863,001863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001863.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001863.json,defect,True,train,14,,360
defect_001866,001866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001866.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001866.json,defect,True,train,14,,363
defect_001872,001872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\masks\001872.png,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\train\images\001872.json,defect,True,train,14,,369
normal_001891,001891.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001891.jpg,,,normal,False,normal_pool,15,15.mp4,1891
normal_001892,001892.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001892.jpg,,,normal,False,normal_pool,15,15.mp4,1892
normal_001893,001893.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001893.jpg,,,normal,False,normal_pool,15,15.mp4,1893
normal_001894,001894.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001894.jpg,,,normal,False,normal_pool,15,15.mp4,1894
normal_001895,001895.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001895.jpg,,,normal,False,normal_pool,15,15.mp4,1895
normal_001896,001896.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001896.jpg,,,normal,False,normal_pool,15,15.mp4,1896
normal_001897,001897.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001897.jpg,,,normal,False,normal_pool,15,15.mp4,1897
normal_001898,001898.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001898.jpg,,,normal,False,normal_pool,15,15.mp4,1898
normal_001899,001899.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001899.jpg,,,normal,False,normal_pool,15,15.mp4,1899
normal_001900,001900.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001900.jpg,,,normal,False,normal_pool,15,15.mp4,1900
normal_001901,001901.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001901.jpg,,,normal,False,normal_pool,15,15.mp4,1901
normal_001902,001902.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001902.jpg,,,normal,False,normal_pool,15,15.mp4,1902
normal_001903,001903.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001903.jpg,,,normal,False,normal_pool,15,15.mp4,1903
normal_001913,001913.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001913.jpg,,,normal,False,normal_pool,15,15.mp4,1913
normal_001914,001914.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001914.jpg,,,normal,False,normal_pool,15,15.mp4,1914
normal_001915,001915.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001915.jpg,,,normal,False,normal_pool,15,15.mp4,1915
normal_001916,001916.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001916.jpg,,,normal,False,normal_pool,15,15.mp4,1916
normal_001917,001917.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001917.jpg,,,normal,False,normal_pool,15,15.mp4,1917
normal_001918,001918.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001918.jpg,,,normal,False,normal_pool,15,15.mp4,1918
normal_001919,001919.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001919.jpg,,,normal,False,normal_pool,15,15.mp4,1919
normal_001920,001920.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001920.jpg,,,normal,False,normal_pool,15,15.mp4,1920
normal_001921,001921.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001921.jpg,,,normal,False,normal_pool,15,15.mp4,1921
normal_001922,001922.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001922.jpg,,,normal,False,normal_pool,15,15.mp4,1922
normal_001923,001923.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001923.jpg,,,normal,False,normal_pool,15,15.mp4,1923
normal_001924,001924.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001924.jpg,,,normal,False,normal_pool,15,15.mp4,1924
normal_001925,001925.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001925.jpg,,,normal,False,normal_pool,15,15.mp4,1925
normal_001926,001926.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001926.jpg,,,normal,False,normal_pool,15,15.mp4,1926
normal_001927,001927.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001927.jpg,,,normal,False,normal_pool,15,15.mp4,1927
normal_001928,001928.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001928.jpg,,,normal,False,normal_pool,15,15.mp4,1928
normal_001929,001929.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001929.jpg,,,normal,False,normal_pool,15,15.mp4,1929
normal_001930,001930.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001930.jpg,,,normal,False,normal_pool,15,15.mp4,1930
normal_001931,001931.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001931.jpg,,,normal,False,normal_pool,15,15.mp4,1931
normal_001932,001932.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001932.jpg,,,normal,False,normal_pool,15,15.mp4,1932
normal_001933,001933.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001933.jpg,,,normal,False,normal_pool,15,15.mp4,1933
normal_001934,001934.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001934.jpg,,,normal,False,normal_pool,15,15.mp4,1934
normal_001935,001935.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001935.jpg,,,normal,False,normal_pool,15,15.mp4,1935
normal_001936,001936.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001936.jpg,,,normal,False,normal_pool,15,15.mp4,1936
normal_001937,001937.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001937.jpg,,,normal,False,normal_pool,15,15.mp4,1937
normal_001938,001938.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001938.jpg,,,normal,False,normal_pool,15,15.mp4,1938
normal_001939,001939.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001939.jpg,,,normal,False,normal_pool,15,15.mp4,1939
normal_001940,001940.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001940.jpg,,,normal,False,normal_pool,15,15.mp4,1940
normal_001941,001941.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001941.jpg,,,normal,False,normal_pool,15,15.mp4,1941
normal_001942,001942.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001942.jpg,,,normal,False,normal_pool,15,15.mp4,1942
normal_001943,001943.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001943.jpg,,,normal,False,normal_pool,15,15.mp4,1943
normal_001944,001944.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001944.jpg,,,normal,False,normal_pool,15,15.mp4,1944
normal_001945,001945.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001945.jpg,,,normal,False,normal_pool,15,15.mp4,1945
normal_001946,001946.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001946.jpg,,,normal,False,normal_pool,15,15.mp4,1946
normal_001947,001947.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001947.jpg,,,normal,False,normal_pool,15,15.mp4,1947
normal_001948,001948.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001948.jpg,,,normal,False,normal_pool,15,15.mp4,1948
normal_001949,001949.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001949.jpg,,,normal,False,normal_pool,15,15.mp4,1949
normal_001950,001950.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001950.jpg,,,normal,False,normal_pool,15,15.mp4,1950
normal_001951,001951.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001951.jpg,,,normal,False,normal_pool,15,15.mp4,1951
normal_001952,001952.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001952.jpg,,,normal,False,normal_pool,15,15.mp4,1952
normal_001953,001953.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001953.jpg,,,normal,False,normal_pool,15,15.mp4,1953
normal_001954,001954.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001954.jpg,,,normal,False,normal_pool,15,15.mp4,1954
normal_001955,001955.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001955.jpg,,,normal,False,normal_pool,15,15.mp4,1955
normal_001956,001956.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001956.jpg,,,normal,False,normal_pool,15,15.mp4,1956
normal_001957,001957.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001957.jpg,,,normal,False,normal_pool,15,15.mp4,1957
normal_001958,001958.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001958.jpg,,,normal,False,normal_pool,15,15.mp4,1958
normal_001959,001959.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001959.jpg,,,normal,False,normal_pool,15,15.mp4,1959
normal_001960,001960.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001960.jpg,,,normal,False,normal_pool,15,15.mp4,1960
normal_001961,001961.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001961.jpg,,,normal,False,normal_pool,15,15.mp4,1961
normal_001962,001962.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001962.jpg,,,normal,False,normal_pool,15,15.mp4,1962
normal_001963,001963.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001963.jpg,,,normal,False,normal_pool,15,15.mp4,1963
normal_001964,001964.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001964.jpg,,,normal,False,normal_pool,15,15.mp4,1964
normal_001965,001965.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001965.jpg,,,normal,False,normal_pool,15,15.mp4,1965
normal_001966,001966.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001966.jpg,,,normal,False,normal_pool,15,15.mp4,1966
normal_001967,001967.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001967.jpg,,,normal,False,normal_pool,15,15.mp4,1967
normal_001968,001968.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001968.jpg,,,normal,False,normal_pool,15,15.mp4,1968
normal_001969,001969.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001969.jpg,,,normal,False,normal_pool,15,15.mp4,1969
normal_001970,001970.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001970.jpg,,,normal,False,normal_pool,15,15.mp4,1970
normal_001971,001971.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001971.jpg,,,normal,False,normal_pool,15,15.mp4,1971
normal_001972,001972.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001972.jpg,,,normal,False,normal_pool,15,15.mp4,1972
normal_001973,001973.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001973.jpg,,,normal,False,normal_pool,15,15.mp4,1973
normal_001974,001974.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001974.jpg,,,normal,False,normal_pool,15,15.mp4,1974
normal_001975,001975.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001975.jpg,,,normal,False,normal_pool,15,15.mp4,1975
normal_001976,001976.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001976.jpg,,,normal,False,normal_pool,15,15.mp4,1976
normal_001977,001977.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001977.jpg,,,normal,False,normal_pool,15,15.mp4,1977
normal_001978,001978.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001978.jpg,,,normal,False,normal_pool,15,15.mp4,1978
normal_001979,001979.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001979.jpg,,,normal,False,normal_pool,15,15.mp4,1979
normal_001980,001980.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001980.jpg,,,normal,False,normal_pool,15,15.mp4,1980
normal_001981,001981.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001981.jpg,,,normal,False,normal_pool,15,15.mp4,1981
normal_001982,001982.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001982.jpg,,,normal,False,normal_pool,15,15.mp4,1982
normal_001983,001983.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\001983.jpg,,,normal,False,normal_pool,15,15.mp4,1983
